county_name,cbp_small_biz_count,crunchbase_count,state_abbv,pop_est_2013,state_name,crunchbase_per_capita,cbp_per_capita,land_area_sqmile,pop_density
Grant County,1218,0,WI,51069,Wisconsin,0,0.023850085,681.458,10.68444424
Grant County,617,1,NM,29328,New Mexico,3.40971E-05,0.021037916,631.809,28.51969503
Grant County,243,0,WV,11759,West Virginia,0,0.020665023,574.8,13.8308977
Grant County,1319,3,IN,69126,Indiana,4.3399E-05,0.019081098,548.16,10.92564215
Grant County,1741,0,WA,91878,Washington,0,0.018949041,477.373,24.63272954
Grant County,273,0,AR,18019,Arkansas,0,0.015150674,414.074,166.9411748
Grant County,365,0,KY,24753,Kentucky,0,0.014745687,257.965,95.9548776
Grant Parish,171,0,LA,22030,Louisiana,0,0.007762143,643.026,34.25988996
Granville County,832,2,NC,58275,North Carolina,3.432E-05,0.014277134,531.57,109.6280828
Gratiot County,743,0,MI,41968,Michigan,0,0.017703965,568.464,73.82701455
Graves County,717,0,KY,37451,Kentucky,0,0.019145016,551.743,67.87761693
Gray County,221,0,KS,6009,Kansas,0,0.036778166,925.974,24.88514796
Gray County,625,1,TX,23043,Texas,4.33971E-05,0.027123204,868.867,6.915903124
Grays Harbor County,1661,0,WA,71078,Washington,0,0.023368694,1902.027,37.36960621
Grayson County,2505,0,TX,122353,Texas,0,0.020473548,932.804,131.1668904
Grayson County,498,0,KY,25997,Kentucky,0,0.019156056,496.698,52.33965106
Grayson County,166,0,VA,15161,Virginia,0,0.010949146,442.175,34.28732968
Greeley County,45,0,KS,1290,Kansas,0,0.034883721,778.45,1.657139187
Greeley County,66,0,NE,2494,Nebraska,0,0.026463512,569.811,4.376889881
Green County,911,0,WI,37090,Wisconsin,0,0.024561877,583.957,63.51495059
Green County,163,0,KY,11180,Kentucky,0,0.014579606,286.034,39.08626247
Green Lake County,490,0,WI,18959,Wisconsin,0,0.025845245,349.437,54.25584583
Greenbrier County,957,0,WV,35644,West Virginia,0,0.026848839,1019.569,34.9598703
Greene County,8183,7,MO,283870,Missouri,2.46592E-05,0.028826576,712.755,19.98442663
Greene County,261,0,IA,9139,Iowa,0,0.028558923,675.304,420.358831
Greene County,419,0,GA,16321,Georgia,0,0.025672447,647.161,74.87317684
Greene County,1161,1,NY,48455,New York,2.06377E-05,0.023960376,647.11,13.51238584
Greene County,752,0,PA,37838,Pennsylvania,0,0.019874201,622.165,109.7249122
Greene County,254,0,IL,13629,Illinois,0,0.018636731,577.699,74.60113312
Greene County,3014,3,OH,163204,Ohio,1.83819E-05,0.018467685,575.949,65.69678913
Greene County,762,1,AR,43097,Arkansas,2.32035E-05,0.017681045,569.574,16.0453251
Greene County,579,0,IN,32781,Indiana,0,0.01766267,543.019,25.09856929
Greene County,322,0,VA,18804,Virginia,0,0.017124016,542.495,60.42636338
Greene County,1090,0,TN,68267,Tennessee,0,0.015966719,413.729,394.4707768
Greene County,245,0,NC,21232,North Carolina,0,0.011539186,387.435,42.12577594
Greene County,99,0,AL,8744,Alabama,0,0.011322049,265.928,79.84116001
Greene County,122,0,MS,14244,Mississippi,0,0.00856501,156.246,120.3486809
Greenlee County,88,0,AZ,9049,Arizona,0,0.009724831,1843.126,4.90959381
Greensville County,95,0,VA,11886,Virginia,0,0.007992596,295.226,40.26068165
Greenup County,521,0,KY,36519,Kentucky,0,0.014266546,344.397,106.037509
Greenville County,12211,88,SC,474266,South Carolina,0.00018555,0.025747155,785.12,604.0681679
Greenwood County,189,5,KS,6424,Kansas,0.000778331,0.029420922,1143.3,5.618822706
Greenwood County,1344,2,SC,69723,South Carolina,2.86849E-05,0.019276279,454.726,153.3296974
Greer County,94,0,OK,6171,Oklahoma,0,0.015232539,639.324,9.652382829
Gregg County,4090,0,TX,123024,Texas,0,0.033245546,273.303,450.1377592
Gregory County,187,0,SD,4242,South Dakota,0,0.04408298,1014.957,4.179487407
Grenada County,543,0,MS,21612,Mississippi,0,0.025124931,422.107,51.20028808
Griggs County,102,0,ND,2296,North Dakota,0,0.044425087,708.815,3.239209103
Grimes County,404,0,TX,26859,Texas,0,0.015041513,787.459,34.10844247
Grundy County,308,0,IA,12314,Iowa,0,0.025012181,501.858,24.53682117
Grundy County,242,0,MO,10355,Missouri,0,0.023370352,435.276,23.78950367
Grundy County,1071,1,IL,50228,Illinois,1.99092E-05,0.021322768,418.043,120.1503195
Grundy County,165,0,TN,13498,Tennessee,0,0.012224033,360.534,37.43891006
Guadalupe County,98,0,NM,4551,New Mexico,0,0.021533729,3030.482,1.501741307
Guadalupe County,1875,2,TX,143183,Texas,1.39681E-05,0.01309513,711.3,201.2976241
Guernsey County,832,1,OH,39636,Ohio,2.52296E-05,0.020991018,522.254,75.89410517
Guilford County,13146,29,NC,506610,North Carolina,5.72432E-05,0.025948955,645.704,784.5855067
Gulf County,275,1,FL,15829,Florida,6.31752E-05,0.017373176,564.012,28.06500571
Gunnison County,1052,0,CO,15507,Colorado,0,0.06784033,3239.1,4.787440956
Guthrie County,323,0,IA,10687,Iowa,0,0.030223636,590.62,18.09454472
Gwinnett County,21512,157,GA,859304,Georgia,0.000182706,0.025034214,430.383,1996.603026
Haakon County,79,0,SD,1894,South Dakota,0,0.041710665,1810.534,1.046100211
Habersham County,798,0,GA,43300,Georgia,0,0.018429561,276.74,156.4645516
Haines Borough,134,0,AK,2592,Alaska,0,0.051697531,2318.6,1.117915984
Hale County,714,0,TX,35764,Texas,0,0.01996421,1004.683,35.59729785
Hale County,195,0,AL,15406,Alabama,0,0.012657406,643.943,23.92447779
Halifax County,709,0,VA,35401,Virginia,0,0.020027683,817.839,43.28602573
Halifax County,991,0,NC,53453,North Carolina,0,0.018539652,724.086,73.82134166
Hall County,1809,0,NE,60720,Nebraska,0,0.02979249,883.492,3.666133932
Hall County,74,0,TX,3239,Texas,0,0.022846558,546.289,111.1499591
Hall County,3940,3,GA,187745,Georgia,1.59791E-05,0.020985912,392.782,477.9877897
Hamblen County,1285,0,TN,63074,Tennessee,0,0.020372895,161.179,391.3288952
Hamilton County,197,0,NY,4773,New York,0,0.041273832,1717.373,2.779244812
Hamilton County,292,0,NE,9112,Nebraska,0,0.032045654,996.508,2.618142554
Hamilton County,8063,63,IN,296693,Indiana,0.000212341,0.027176239,835.914,9.941214048
Hamilton County,20799,245,OH,804520,Ohio,0.000304529,0.025852682,576.751,26.5487186
Hamilton County,209,0,TX,8310,Texas,0,0.025150421,542.878,16.78461828
Hamilton County,382,0,IA,15312,Iowa,0,0.024947753,542.431,642.796964
Hamilton County,8677,90,TN,348673,Tennessee,0.000258122,0.024885781,513.79,27.93748419
Hamilton County,194,0,IL,8368,Illinois,0,0.023183556,434.665,19.25160756
Hamilton County,60,0,KS,2609,Kansas,0,0.022997317,405.91,1982.015718
Hamilton County,166,0,FL,14354,Florida,0,0.011564721,394.267,752.5179637
Hamlin County,176,0,SD,5961,South Dakota,0,0.029525247,507.231,11.75204197
Hampden County,9644,12,MA,467319,Massachusetts,2.56784E-05,0.020636867,617.14,757.2333668
Hampshire County,3555,16,MA,159596,Massachusetts,0.000100253,0.022274994,640.249,36.61856559
Hampshire County,335,0,WV,23445,West Virginia,0,0.014288761,527.255,302.6922457
Hampton city,2370,4,VA,136699,Virginia,2.92614E-05,0.017337362,51.413,2658.841149
Hampton County,340,0,SC,20408,South Carolina,0,0.016660133,559.896,36.44962636
Hancock County,2189,10,ME,54845,Maine,0.000182332,0.039912481,1586.893,34.56124641
Hancock County,309,0,IA,11094,Iowa,0,0.027852893,793.726,23.45645727
Hancock County,1697,3,OH,75773,Ohio,3.95919E-05,0.02239584,571.005,19.42890167
Hancock County,378,8,IL,18618,Illinois,0.000429692,0.020302933,531.358,142.6025392
Hancock County,577,0,WV,30291,West Virginia,0,0.019048562,473.748,96.18193639
Hancock County,1328,1,IN,71575,Indiana,1.39714E-05,0.018553964,471.841,18.81777972
Hancock County,683,0,MS,45566,Mississippi,0,0.014989246,306.016,233.8929991
Hancock County,125,0,KY,8687,Kentucky,0,0.014389317,222.34,30.03957902
Hancock County,73,0,GA,8879,Georgia,0,0.008221647,187.652,46.29313836
Hancock County,47,0,TN,6679,Tennessee,0,0.007036982,82.609,366.6791754
Hand County,125,0,SD,3391,South Dakota,0,0.036862283,1436.613,2.360412999
Hanover County,3071,4,VA,101330,Virginia,3.9475E-05,0.030306918,468.536,216.2694009
Hansford County,154,0,TX,5555,Texas,0,0.027722772,919.81,6.039290723
Hanson County,68,0,SD,3405,South Dakota,0,0.019970631,434.513,7.836359326
Haralson County,441,0,GA,28495,Georgia,0,0.015476399,282.165,100.9870111
Hardee County,380,0,FL,27519,Florida,0,0.013808641,637.783,43.14790454
Hardeman County,84,0,TX,4016,Texas,0,0.020916335,695.114,5.777469595
Hardeman County,366,0,TN,26306,Tennessee,0,0.013913176,667.768,39.39392124
Hardin County,565,0,IA,17441,Iowa,0,0.032394931,890.567,62.22664887
Hardin County,2302,1,KY,108191,Kentucky,9.24291E-06,0.021277186,623.278,173.5838582
Hardin County,499,0,TN,26034,Tennessee,0,0.019167243,577.318,45.09473115
Hardin County,65,0,IL,4181,Illinois,0,0.01554652,569.307,30.63549192
Hardin County,805,1,TX,55417,Texas,1.8045E-05,0.014526228,470.405,67.26331565
Hardin County,457,0,OH,31641,Ohio,0,0.014443286,177.528,23.55121446
Harding County,42,0,SD,1262,South Dakota,0,0.033280507,2671.375,0.472415891
Harding County,9,0,NM,693,New Mexico,0,0.012987013,2125.442,0.326049829
Hardy County,250,0,WV,13920,West Virginia,0,0.01795977,582.312,23.90471088
Harford County,5313,6,MD,249215,Maryland,2.40756E-05,0.021318941,437.089,570.1699196
Harlan County,103,0,NE,3513,Nebraska,0,0.02931967,553.466,6.347273365
Harlan County,457,0,KY,28499,Kentucky,0,0.01603565,465.828,61.17923354
Harmon County,52,0,OK,2869,Oklahoma,0,0.018124782,537.194,5.3407149
Harnett County,1605,3,NC,124987,North Carolina,2.40025E-05,0.012841335,594.987,210.0667746
Harney County,185,0,OR,7146,Oregon,0,0.025888609,10133.17,0.705208735
Harper County,218,0,KS,5860,Kansas,0,0.037201365,1039.017,3.669814835
Harper County,103,0,OK,3813,Oklahoma,0,0.027012851,801.269,7.313399121
Harris County,95012,570,TX,4336853,Texas,0.000131432,0.021908052,1703.478,2545.881426
Harris County,375,0,GA,32663,Georgia,0,0.011480881,463.869,70.41427644
Harrison County,1831,0,WV,68972,West Virginia,0,0.026547005,899.951,74.32182419
Harrison County,357,0,IA,14431,Iowa,0,0.02473841,722.504,12.09820292
Harrison County,209,0,MO,8741,Missouri,0,0.023910308,696.848,20.70896379
Harrison County,4099,1,MS,196500,Mississippi,5.08906E-06,0.020860051,573.994,342.3380732
Harrison County,1318,0,TX,66886,Texas,0,0.01970517,484.516,80.82911607
Harrison County,268,0,OH,15622,Ohio,0,0.017155294,416.008,165.7948886
Harrison County,649,0,IN,39163,Indiana,0,0.016571764,402.339,38.82795354
Harrison County,286,0,KY,18518,Kentucky,0,0.015444432,306.364,60.44443864
Harrisonburg city,1556,5,VA,51395,Virginia,9.72857E-05,0.030275319,17.418,2950.683201
Hart County,392,0,GA,25446,Georgia,0,0.015405172,412.086,45.07068913
Hart County,272,0,KY,18573,Kentucky,0,0.014644915,232.394,109.4950816
Hartford County,22542,130,CT,898272,Connecticut,0.000144722,0.025094849,735.097,1221.977508
Hartley County,119,0,TX,6100,Texas,0,0.019508197,1462.033,4.172272445
Harvey County,791,0,KS,34741,Kansas,0,0.022768487,539.754,64.36450679
Haskell County,119,0,KS,4141,Kansas,0,0.02873702,903.131,6.505147094
Haskell County,146,0,TX,5875,Texas,0,0.024851064,577.521,7.170302032
Haskell County,225,0,OK,13052,Oklahoma,0,0.017238737,576.521,22.63924471
Hawaii County,3917,4,HI,190821,Hawaii,2.09621E-05,0.020527091,4028.417,47.36873069
Hawkins County,589,0,TN,56800,Tennessee,0,0.010369718,486.975,116.6384311
Hayes County,20,0,NE,976,Nebraska,0,0.020491803,713.062,1.368744934
Hays County,3540,18,TX,176026,Texas,0.000102258,0.020110665,677.978,259.6337934
Haywood County,1374,1,NC,59183,North Carolina,1.68967E-05,0.023216126,553.692,106.8879449
Haywood County,306,0,TN,18224,Tennessee,0,0.016791045,533.112,34.18418644
Heard County,118,0,GA,11558,Georgia,0,0.010209379,296.03,39.0433402
Hemphill County,172,0,TX,4158,Texas,0,0.041366041,906.286,4.587955678
Hempstead County,385,1,AR,22474,Arkansas,4.44959E-05,0.017130907,727.52,30.89124698
Henderson County,2516,5,NC,109540,North Carolina,4.56454E-05,0.022968779,873.748,90.04312456
Henderson County,1015,0,KY,46347,Kentucky,0,0.021900015,520.073,53.93089047
Henderson County,482,1,TN,28048,Tennessee,3.56532E-05,0.017184826,436.669,106.1376008
Henderson County,119,0,IL,6990,Illinois,0,0.01702432,378.872,18.44950273
Henderson County,1274,1,TX,78675,Texas,1.27105E-05,0.0161932,373.068,293.6193938
Hendricks County,2943,5,IN,153879,Indiana,3.24931E-05,0.019125417,406.911,378.1637754
Hendry County,545,0,FL,37471,Florida,0,0.014544581,1152.75,32.50574713
Hennepin County,39032,580,MN,1198778,Minnesota,0.000483826,0.032559823,553.591,2165.457892
Henrico County,8835,27,VA,318611,Virginia,8.47428E-05,0.027729739,233.697,1363.350835
Henry County,573,0,MO,22059,Missouri,0,0.025975792,822.985,60.58433629
Henry County,511,1,IA,20222,Iowa,4.94511E-05,0.025269508,696.947,31.65090028
Henry County,698,0,TN,32210,Tennessee,0,0.021670289,562.096,57.30337878
Henry County,1075,0,IL,49860,Illinois,0,0.021560369,561.75,30.78949711
Henry County,565,1,OH,28092,Ohio,3.55973E-05,0.020112488,434.328,46.55928239
Henry County,293,0,AL,17296,Alabama,0,0.016940333,416.01,67.5272229
Henry County,828,0,IN,49044,Indiana,0,0.016882799,391.876,125.1518337
Henry County,3348,6,GA,211128,Georgia,2.84188E-05,0.015857679,382.334,137.6205098
Henry County,832,0,VA,52617,Virginia,0,0.01581238,322.127,655.4185151
Henry County,204,1,KY,15445,Kentucky,6.47459E-05,0.013208158,286.276,53.95143149
Herkimer County,1124,0,NY,64181,New York,0,0.017512971,1411.47,45.47103374
Hernando County,2981,2,FL,174441,Florida,1.14652E-05,0.017088872,472.539,369.1568315
Hertford County,497,0,NC,24431,North Carolina,0,0.020343007,353.06,69.19787005
Hettinger County,97,0,ND,2660,North Dakota,0,0.036466165,1132.221,2.349364656
Hickman County,77,0,KY,4745,Kentucky,0,0.016227608,612.499,39.61965652
Hickman County,243,0,TN,24267,Tennessee,0,0.010013599,242.274,19.58526297
Hickory County,147,0,MO,9305,Missouri,0,0.015797958,399.091,23.31548444
Hidalgo County,89,0,NM,4654,New Mexico,0,0.019123335,3436.861,1.354142632
Hidalgo County,11655,4,TX,815996,Texas,4.90198E-06,0.014283158,1570.865,519.4564778
Highland County,86,0,VA,2215,Virginia,0,0.038826185,553.084,78.2864809
Highland County,674,0,OH,43299,Ohio,0,0.015566179,415.156,5.335343823
Highlands County,1860,2,FL,97616,Florida,2.04884E-05,0.019054253,1016.615,96.02061744
Hill County,535,0,MT,16568,Montana,0,0.032291164,2898.955,5.715162878
Hill County,626,0,TX,34823,Texas,0,0.017976625,958.864,36.31693337
Hillsborough County,10743,145,NH,403985,New Hampshire,0.000358924,0.026592572,1020.214,1265.987332
Hillsborough County,33200,173,FL,1291578,Florida,0.000133945,0.02570499,876.139,461.0969264
Hillsdale County,778,0,MI,46101,Michigan,0,0.01687599,598.133,77.07483118
Hinds County,5431,1,MS,244899,Mississippi,4.08332E-06,0.022176489,869.741,281.5769292
Hinsdale County,75,0,CO,813,Colorado,0,0.092250923,1117.251,0.727678919
Hitchcock County,67,0,NE,2872,Nebraska,0,0.023328691,709.943,4.045395194
Hocking County,467,0,OH,28665,Ohio,0,0.016291645,421.323,68.03568758
Hockley County,517,0,TX,23530,Texas,0,0.021971951,908.392,25.90291416
Hodgeman County,52,0,KS,1950,Kansas,0,0.026666667,859.992,2.267462953
Hoke County,396,0,NC,51322,North Carolina,0,0.007715989,390.744,131.3443073
Holmes County,1135,0,OH,43593,Ohio,0,0.02603629,756.699,24.35314438
Holmes County,267,0,FL,19717,Florida,0,0.013541614,478.777,41.18201167
Holmes County,246,0,MS,18428,Mississippi,0,0.013349251,422.533,103.1706399
Holt County,419,1,NE,10449,Nebraska,9.57029E-05,0.040099531,2412.399,4.331373044
Holt County,137,0,MO,4568,Missouri,0,0.029991243,462.693,9.872636932
Honolulu County,21115,91,HI,983429,Hawaii,9.25334E-05,0.021470793,600.743,1637.021155
Hood County,1211,0,TX,52905,Texas,0,0.022890086,420.641,125.7723332
Hood River County,974,2,OR,22675,Oregon,8.82029E-05,0.042954796,521.949,43.44294174
Hooker County,32,0,NE,738,Nebraska,0,0.043360434,721.121,1.023406613
Hoonah-Angoon Census Area,71,0,AK,2145,Alaska,0,0.033100233,7524.915,0.285053054
Hopewell city,414,0,VA,22163,Virginia,0,0.018679782,10.278,2156.353376
Hopkins County,750,0,TX,35565,Texas,0,0.021088148,767.174,46.35845323
Hopkins County,967,0,KY,46634,Kentucky,0,0.020735944,541.995,86.04138415
Horry County,8207,10,SC,289650,South Carolina,3.45244E-05,0.028334196,1133.896,255.4467076
Hot Spring County,472,0,AR,33500,Arkansas,0,0.014089552,615.202,54.45365912
Hot Springs County,187,0,WY,4847,Wyoming,0,0.038580565,2004.092,2.418551643
Houghton County,875,2,MI,36225,Michigan,5.52105E-05,0.024154589,1009.099,35.89836081
Houston County,2697,0,AL,103668,Alabama,0,0.026015743,1230.909,18.61307375
Houston County,438,4,MN,18799,Minnesota,0.000212777,0.023299112,579.824,178.7921852
Houston County,2314,1,GA,147658,Georgia,6.77241E-06,0.015671349,552.058,34.05258143
Houston County,354,0,TX,22911,Texas,0,0.015451093,375.541,393.1874283
Houston County,109,0,TN,8292,Tennessee,0,0.0131452,200.286,41.40079686
Howard County,8924,110,MD,304580,Maryland,0.000361153,0.029299363,900.791,40.12806522
Howard County,256,0,IA,9526,Iowa,0,0.026873819,588.554,23.07519786
Howard County,150,0,NE,6355,Nebraska,0,0.023603462,569.337,11.1621061
Howard County,298,1,AR,13581,Arkansas,7.36323E-05,0.02194242,473.248,20.128981
Howard County,1745,3,IN,82760,Indiana,3.62494E-05,0.021085065,463.849,22.11279964
Howard County,696,0,TX,36147,Texas,0,0.01925471,293.057,282.4023995
Howard County,192,0,MO,10257,Missouri,0,0.018718924,250.741,1214.719571
Howell County,1123,0,MO,40393,Missouri,0,0.027801847,927.248,43.56224009
Hubbard County,597,0,MN,20658,Minnesota,0,0.028899216,925.675,22.31668782
Hudson County,12830,120,NJ,660282,New Jersey,0.000181741,0.019431092,46.191,14294.60284
Hudspeth County,33,0,TX,3318,Texas,0,0.00994575,4570.983,0.725883251
Huerfano County,156,0,CO,6519,Colorado,0,0.023930051,1591.001,4.097420429
Hughes County,654,0,SD,17508,South Dakota,0,0.037354352,804.647,17.17896171
Hughes County,226,0,OK,13823,Oklahoma,0,0.016349562,741.56,23.60968769
Humboldt County,324,0,IA,9688,Iowa,0,0.033443435,9640.757,1.800999652
Humboldt County,3168,8,CA,134493,California,5.94826E-05,0.023555129,3567.987,37.6943638
Humboldt County,404,0,NV,17363,Nevada,0,0.023267868,434.352,22.30449037
Humphreys County,336,0,TN,18243,Tennessee,0,0.018418023,530.98,34.35722626
Humphreys County,154,0,MS,8922,Mississippi,0,0.017260704,418.491,21.3194549
Hunt County,1364,1,TX,87048,Texas,1.14879E-05,0.015669516,840.318,103.5893555
Hunterdon County,3869,18,NJ,126250,New Jersey,0.000142574,0.030645545,427.819,295.1014331
Huntingdon County,820,2,PA,45694,Pennsylvania,4.37694E-05,0.017945463,874.639,52.24326837
Huntington County,869,0,IN,36791,Indiana,0,0.023619907,382.651,96.14766458
Huron County,959,0,MI,32224,Michigan,0,0.029760427,835.706,38.55901477
Huron County,1132,0,OH,58889,Ohio,0,0.019222605,491.495,119.8160714
Hutchinson County,243,0,SD,7145,South Dakota,0,0.034009797,887.419,24.58703273
Hutchinson County,482,0,TX,21819,Texas,0,0.022090838,812.904,8.789475756
Hyde County,45,0,SD,1391,South Dakota,0,0.032350827,860.524,1.616456949
Hyde County,168,0,NC,5721,North Carolina,0,0.029365496,612.7,9.33735923
Iberia Parish,1707,0,LA,73878,Louisiana,0,0.023105661,574.111,128.6824325
Iberville Parish,526,0,LA,33367,Louisiana,0,0.015764078,618.627,53.93718671
Ida County,248,0,IA,7141,Iowa,0,0.03472903,431.508,16.54894
Idaho County,478,0,ID,16116,Idaho,0,0.029659965,8477.352,1.901065333
Imperial County,2414,0,CA,176584,California,0,0.013670548,4176.603,42.27933562
Independence County,776,2,AR,36997,Arkansas,5.40584E-05,0.020974674,763.953,48.4283719
Indian River County,3972,16,FL,141994,Florida,0.000112681,0.027973013,502.872,282.3660892
Indiana County,1901,1,PA,87745,Pennsylvania,1.13967E-05,0.021665052,827.03,106.096514
Ingham County,6118,29,MI,282234,Michigan,0.000102752,0.021677048,556.12,507.5055743
Inyo County,525,0,CA,18467,California,0,0.02842909,10180.879,1.813890529
Ionia County,882,0,MI,64073,Michigan,0,0.013765549,571.304,112.1521992
Iosco County,612,0,MI,25429,Michigan,0,0.02406701,549.096,46.31066334
Iowa County,485,0,IA,16330,Iowa,0,0.029699939,762.58,31.14296205
